id,name,deck,first_appeared_in_game,site_detail_url,games,friends,enemies,locations,concepts,objects
2072,Bors,Bors is a knight assigned to the royal guard that accompanies lord Roy. He is a playable character in Fire Emblem: Fuuin no Tsurugi,Fire Emblem: Fuuin no Tsurugi,https://www.giantbomb.com/bors/3005-2072/,Fire Emblem: Fuuin no Tsurugi,Astore; Barth; Lilina; Ogier; Roy; Wendy,Brunnya; Galle; Idenn; Jahn; Murdock; Nacien; Zephiel,Lycia,Random Number Generation; Triangle Attack,
31992,Boruto Uzumaki,"Boruto is the son of Naruto Uzumaki and Hinata Hyuga, and the student of Sasuke Uchiha. He is the older brother of Himawari Uzumaki and the grandson to the fourth hokage, Minato Namikaze. He holds deep resentment towards his father and the hokage title. He is the main character in his own movie. Like his father and paternal grandmother, Boruto develops a verbal tic with his being Dattebasa.",Naruto Shippuden: Ultimate Ninja Storm 4,https://www.giantbomb.com/boruto-uzumaki/3005-31992/,Naruto X Boruto: Ultimate Ninja Storm Connections; Jump Force; Naruto to Boruto: Shinobi Striker; Jumputi Heroes; Naruto x Boruto: Ninja Voltage; Naruto Shippuden: Ultimate Ninja Storm 4; Naruto x Boruto: Ninja Tribes,Anko Mitarashi; Chocho Akimichi; Delta; Himawari Uzumaki; Hinata Hyuga; Inojin Yamanaka; Jugo; Kakashi Hatake; Karin; Konohamaru; Mitsuki; Naruto Uzumaki; Orochimaru; Sarada Uchiha; Sasuke Uchiha; Shikadai Nara; Suigetsu Hozuki; Temari,Boro; Delta; Kawaki; Kinshiki Otsutsuki; Momoshiki Ootsutsuki; Shikadai Nara,Konoha Village,Descendants of Other Characters; Ninja; Young Protagonist,
7872,Borya,"Borya is a character in Dragon Quest IV: Chapters of the Chosen. He is Tsarevna Alena's tutor, travels with her to protect her, and is a spellcaster.",Dragon Quest IV: Chapters of the Chosen,https://www.giantbomb.com/borya/3005-7872/,Dragon Quest Monsters: The Dark Prince; Dragon Quest IV: Chapters of the Chosen,Hero; Psaro the Manslayer; Tsarevna Alena,Psaro the Manslayer,,,
14674,Bosc,"Bosc, an evil alien tyrant, tries to dominate Uranus.
Stop thinking dirty now.",Blasto,https://www.giantbomb.com/bosc/3005-14674/,Blasto,,Captain Blasto,,,
49558,Bosch,The player character's rival in Street Fighter 6.,Teppen,https://www.giantbomb.com/bosch/3005-49558/,Street Fighter 6; Teppen,Luke Sullivan,JP,Gym; Metro City; Nayshall,,
23299,Bosch,"Ryu's former partner, a Ranger that is the son of aristocracy.",Breath of Fire: Dragon Quarter,https://www.giantbomb.com/bosch/3005-23299/,Breath of Fire: Dragon Quarter,Ryu,Lin; Nina; Ryu,,,
3658,Bosco,"Bosco runs his Inconvenience Store, located in the same street as Sam & Max's office. Bosco is very paranoid and often wears disguises to hide.",Sam & Max Episode 1: Culture Shock,https://www.giantbomb.com/bosco/3005-3658/,"Sam & Max Episode 205: What's New, Beelzebub?; Sam & Max Episode 204: Chariots of the Dogs; Sam & Max Episode 203: Night of the Raving Dead; Sam & Max Episode 202: Moai Better Blues; Sam & Max Episode 201: Ice Station Santa; Sam & Max Beyond Time and Space; Sam & Max Save the World; Sam & Max Episode 6: Bright Side of the Moon; Sam & Max Episode 5: Reality 2.0; Sam & Max Episode 4: Abe Lincoln Must Die!; Sam & Max Episode 3: The Mole, the Mob, and the Meatball; Sam & Max Episode 2: Situation: Comedy; Sam & Max Episode 1: Culture Shock",Max; Sam,Brady Culture; Peepers; Specs; Whizzer,Bosco's Inconvenience,Conspiracy; Dialogue Tree; Disguise; Satire; Voice Acting,Cheese
13872,Boshi,Living on Yo'ster Island Boshi has one passion:  Racing. He is the undefeated Yo'ster Island Champion. And will not accept a challenge unless you have cookies.,Super Mario RPG: Legend of the Seven Stars,https://www.giantbomb.com/boshi/3005-13872/,Super Mario RPG; Super Mario RPG: Legend of the Seven Stars,,Yoshi,The Mushroom Kingdom,Yoshi,
25967,Boskov,A Russian circus bear that is used as Hector Con Carne's vessel.,Grim & Evil: Battle Forts,https://www.giantbomb.com/boskov/3005-25967/,The Grim Adventures of Billy & Mandy; Grim & Evil: Battle Forts,Hector Con Carne; Hector's Stomach,Estroy; General Skarr,Bunny Island; Russia,Bears,
2738,Boss,"Referred to as Delta-38 or simply ""Boss"" by his squad mates, he is the leader of the Republic commando Delta Squad.",Star Wars: Republic Commando,https://www.giantbomb.com/boss/3005-2738/,Star Wars: Racer & Commando Combo; Star Wars: Republic Commando,Fixer; Scorch; Sev; Yoda,General Grievous; Sun Fac,Geonosis; Kashyyyk; Space; Space Station; Star Wars Galaxy,Aim Down Sight; Clone; Clone Troopers; Commando; Galactic Republic; Greek Alphabet; Heads Up Display; Licensed Game; Melee; Military; Republic Commando; Revive; War,Ammo; Blaster; Bomb; Clone Trooper Armor; Grenade; Helmet; Laser; Pistol; Proximity Mines
19894,Boss,"Boss is a character from the Mazinger manga and anime franchise. Kouji Kabuto's self-proclaimed rival appears in nearly every Super Robot Wars game, but his Boss Borot is usually incredibly weak.",Super Robot Wars 2,https://www.giantbomb.com/boss/3005-19894/,Iron Saga VS; Dai 3-Ji Super Robot Taisen Z Jigoku-hen; Dai-2-Ji Super Robot Taisen Z Saisei-hen; Super Robot Wars L; Super Robo Gakuen; Super Robot Wars K; Super Robot Wars Z; Super Robot Wars A Portable; Super Robot Wars W; Super Robot Wars J; Super Robot Wars Alpha 3; Super Robot Taisen GC; Super Robot Wars MX; Super Robot Wars D; Super Robot Wars Compact 3; Super Robot Wars Alpha 2; Super Robot Wars R; Super Robot Wars Impact; Super Robot Wars A; Super Robot Wars Alpha Gaiden; Super Robot Wars Compact 2 Part 3: Galaxy Showdown; Super Robot Wars Compact 2 Part 2: Cosmoquake; Super Robot Wars Alpha; Super Robot Wars Compact 2 Part 1: Earth Crisis; Super Robot Taisen Compact; Super Robot Wars F Final; Super Robot Wars F; Super Robot Wars 2G; Dai-4-Ji Super Robot Taisen; Dai-3-Ji Super Robot Taisen,Duke Fleed; Kouji Kabuto; Ryouma Nagare; Sayaka Yumi; Tetsuya Tsurugi,Kouji Kabuto,,Joke Character,Super Robot
17658,Boss,Barkeep of the Stray Sheep.,Catherine,https://www.giantbomb.com/boss/3005-17658/,Catherine: Full Body; Catherine,Catherine; Erica Anderson; Tammuz,Vincent Brooks,Stray Sheep,,Alcoholic Beverages; Bow; Sunglasses
17509,Boss Boom Box,"Boss Boom Box is a very large Boom Box that resides in a large compartment of The Rusty Bucket. He guards a Jiggy (although he didn't want it really), so Banjo and Kazooie have to defeat him.",Banjo-Kazooie,https://www.giantbomb.com/boss-boom-box/3005-17509/,Banjo-Kazooie,Gruntilda,Banjo; Kazooie,Rusty Bucket Bay,Boss Fight; Transforming Boss,
25531,Boss Cass,A bird who dislikes mammals.,Ty the Tasmanian Tiger,https://www.giantbomb.com/boss-cass/3005-25531/,Ty the Tasmanian Tiger 3: Night of the Quinkan; Ty the Tasmanian Tiger 2: Bush Rescue; Ty the Tasmanian Tiger,Sly,Sly; Ty,,Quinkan,
24982,Boss Fang,Boss Fang is the leader of the Fang Clan who constantly attack Mamiya's village.,Hokuto no Ken 7 : Seiken Retsuden: Denshousha e no Michi,https://www.giantbomb.com/boss-fang/3005-24982/,Fist of the North Star: LEGENDS ReVIVE; Fist of the North Star: Ken's Rage 2; Fist of the North Star: Ken's Rage; Hokuto no Ken 7 : Seiken Retsuden: Denshousha e no Michi,Madara,Kenshiro,,,
22202,Bossk,Bossk is a Trandoshan Bounty Hunter that has appeared in several Star Wars games. ,Star Wars: Rebellion,https://www.giantbomb.com/bossk/3005-22202/,LEGO Star Wars: The Skywalker Saga; Star Wars Battlefront II; Star Wars: Force Arena; LEGO Star Wars: The Force Awakens; Star Wars: Galaxy of Heroes; Star Wars Battlefront; Star Wars: Assault Team; Star Wars: Tiny Death Star; LEGO Star Wars: The Complete Saga; Star Wars: Empire at War - Forces of Corruption; LEGO Star Wars II: The Original Trilogy; Star Wars Galaxies: An Empire Divided; Star Wars: Galactic Battlegrounds; Star Wars: Rebellion,Aurra Sing; Boba Fett,Boba Fett; Chewbacca; Han Solo; Luke Skywalker,Death Star; Tatooine,Cannibalism; Henchman; Lego Minifigure; Licensed Game; Reptilian Humanoid; Trandoshan,
49962,Bossman,,The Powerpuff Girls: Glitch Fixers,https://www.giantbomb.com/bossman/3005-49962/,The Powerpuff Girls: Glitch Fixers,Junior,,,,
16147,Boston Low,"Boston Low is an astronaut, and the protagonist in Lucasart's 1995 adventure ""The Dig"".",The Dig,https://www.giantbomb.com/boston-low/3005-16147/,The Dig,Ludger Brink; Maggie Robins,,,,
33000,Botamo,"Botamo is a large, elastic bear-like alien who fights for Champa in Dragon Ball Super.",Dragon Ball Heroes,https://www.giantbomb.com/botamo/3005-33000/,Dragon Ball: Super Divers; DragonBall Heroes: Ultimate Mission X; Dragon Ball Fusions; IC Carddass DragonBall; Dragon Ball Z: Extreme Butouden; Dragon Ball Heroes,Cabba; Caulifla; Champa; Goten; Hit; Kale; Magetta; Vados,Frost,,Alien; Alternate Reality; Anthropomorphism; Bears; Fat Fighter; Hand to Hand Combat,
25311,Botan,A brown wild boar that boasts 7 skills. Kyou's pet.,Clannad,https://www.giantbomb.com/botan/3005-25311/,Clannad Side Stories; Clannad,Kyou Fujibayashi; Nagisa Furukawa; Tomoya Okazaki; Ushio Okazaki,Kappei Hiiragi; Ryou Fujibayashi,Japan; School,Pigs; Visual Novel,
16018,Botan,Botan is a non-playable villainess from the King of Fighters series. She is a member of Those From the Past that can use threads to control the minds of her victims.,The King of Fighters 2003,https://www.giantbomb.com/botan/3005-16018/,NeoGeo Arcade 1; KOF X Garou Densetsu; The King of Fighters XIII; The King of Fighters XI; The King of Fighters 2003,Magaki; Mukai; Saiki,Adelheid Bernstein; Ash Crimson; Chizuru Kagura; Elisabeth Blanctorche,,Evil Organization; Female Antagonists; Mind Control; Non-Player Character,
5020,Botan,"Botan is a character from the anime and manga YuYu Hakusho. She is the happy and perky, and sometimes ditzy guide to the underworld.",YuYu Hakusho,https://www.giantbomb.com/botan/3005-5020/,Yu Yu Hakusho 100% Maji Battle; Monster Strike; J Legend Retsuden; YuYu Hakusho Forever; YuYu Hakusho Tournament Tactics; YuYu Hakusho: Dark Tournament; YuYu Hakusho: Spirit Detective; YuYu Hakusho Final; YuYu Hakusho Dai-Yon-Dan: Makai Touitsu Hen; YuYu Hakusho 2: Kakutou no Sho; YuYu Hakusho Dai-San-Dan: Makai no Tobira; YuYu Hakusho Gaiden; YuYu Hakusho; YuYu Hakusho Dai-Ni-Dan: Ankoku Bujutsu Kai Hen; YuYu Hakusho: Bakutou Ankoku Bujutsu Kai; YuYu Hakusho,Hiei; Kazuma Kuwabara; Keiko Yukimura; Koenma; Kurama; Puu; Yusuke Urameshi,Hiei,Japan,Cartoon Character; Games Based on Anime; Licensed Game; Voice Acting,Bikini; Kimono; Oar; Ponytail
10927,Botei Bill,Botei Bill is the final boss of the original Chō Aniki game. He returns as Botei Slam in Rei Chō Aniki.,Cho Aniki,https://www.giantbomb.com/botei-bill/3005-10927/,Chō Aniki Collection; Cho Aniki Zero; Cho Aniki: Bakuretsu Rantou Hen; Cho Aniki,,Adon; Benten; Idaten; Samson,,Final Boss; Male Antagonist; Resurrection; Shirtless,Helmet
55063,Botei Conscious,"The wife of Botei Bill, who seeks revenge on the death of her husband.",Ai Cho Aniki,https://www.giantbomb.com/botei-conscious/3005-55063/,Chō Aniki Collection; Ai Cho Aniki,,Adon; Benten; Idaten; Samson,,Female Antagonists; Final Boss; Revenge; Sexualized Women,Fan; Goggles
17555,Botis,The seventeenth demon of the Ars Goetia.,Shin Megami Tensei: Devil Summoner,https://www.giantbomb.com/botis/3005-17555/,Shin Megami Tensei: Devil Survivor 2: Record Breaker; Shin Megami Tensei IV; Shin Megami Tensei: Devil Summoner: Soul Hackers; Shin Megami Tensei: Devil Survivor 2; Shin Megami Tensei Trading Card: Card Summoner; Devil Summoner: Soul Hackers; Giten Megami Tensei: Tokyo Mokushiroku; Shin Megami Tensei: Devil Summoner,Agares; Asmodeus; Bael,,Hell,Ars Goetia; Demon; Demon; Snakes,Mask; Sword
926,Bottles,"Bottles, the short-sighted mole, is one of the main characters, and key facilitator throughout the Banjo-Kazooie series.",Banjo-Kazooie,https://www.giantbomb.com/bottles/3005-926/,Banjo-Kazooie: Nuts & Bolts; Banjo-Pilot; Banjo-Tooie; Banjo-Kazooie,Banjo; Bikini Girl; Captain Blackeye; Clanker; George Ice Cube; Gobi; Humba Wumba; Kazooie; King Jingaling; Klungo; Mumbo Jumbo; Sergeant Jamjars; Tooty,Blobbelda; Gruntilda,Banjo Land; Bubblegloop Swamp; Cauldron Keep; Clanker's Cavern; Click Clock Wood; Cloud Cuckooland; Freezeezy Peak; Glitter Gulch Mine; Gobi's Valley; Gruntilda's Lair; Hailfire Peaks; Isle o' Hags; Jiggosseum; Jolly Roger's Lagoon; Mad Monster Mansion; Mayahem Temple; Mumbo Mountain; Nutty Acres; Rusty Bucket Bay; Showdown Town; Spiral Mountain; Terrydactyland; Treasure Trove Cove; Witchyworld,Chinker; Grunt Acting; Mole; Stop N Swop; Trainer,Flight Pad; Glasses; Musical Notes; Note Door; Playing Cards; Puzzle Piece; Turbo Trainers
55599,Bottom Summerdream,Bottom sometimes gets herself into trouble attempting to get attention from her parents and big brother. Will she grow up to be more respectful and responsible? ,The Sims 2,https://www.giantbomb.com/bottom-summerdream/3005-55599/,The Sims 2,Beatrice Monty; Benedick Monty; Desdemona Capp; Hal Capp,,,,
9297,Botwoon,Botwoon is a mini-boss in Super Metroid. It is fought in Maridia.,Super Metroid,https://www.giantbomb.com/botwoon/3005-9297/,Super Metroid,Crocomire; Draygon; Kraid; Mother Brain; Phantoon; Ridley; Spore Spawn,Samus Aran,Maridia; Zebes,Mini-Boss; Projectile; Segmented Creature; Snakes,
52510,Boucheron,Boucheron is the one of supporting characters from Fire Emblem Engage.,Fire Emblem Engage,https://www.giantbomb.com/boucheron/3005-52510/,Fire Emblem Engage,Alear; Ètie; Goldmary,,,Bruisers; Horses; Middle Ages; Sexualized Men,Axe
44423,Boulder,The pet rock of Maud Pie.,My Little Pony: Pocket Ponies,https://www.giantbomb.com/boulder/3005-44423/,My Little Pony: Pocket Ponies,Maud Pie,,,Licensed Game,
12847,Bouldergeist,Bouldergeist is a boss in Super Mario Galaxy.,Super Mario Galaxy,https://www.giantbomb.com/bouldergeist/3005-12847/,Super Mario 3D All-Stars; Super Mario Galaxy,,Mario,Ghostly Galaxy,Boss Assistance; Boss Fight; Boss Hands; Enemies That Spawn Enemies; Enemy Spawner; Poltergeist,Boulder; Rock
28473,Bounca,"Playable character in Loaded, returned in Re-Loaded. Armed with a missile launcher and frag missiles.",Loaded,https://www.giantbomb.com/bounca/3005-28473/,Gremlin Collection 2; Re-Loaded; Loaded,Butch; Cap'n Hands; Fwank; Mamma; Vox,,Prison; Space,Escaping Imprisonment,Frag Grenade; Missile Launcher
41147,Bounce Man,,Mega Man 11,https://www.giantbomb.com/bounce-man/3005-41147/,Mega Man 11,,Mega Man,,Boss Pattern; Desperation Move; Robot Master,
23433,Bouncer,Bouncer is one of the new Giants in Skylanders: Giants,Skylanders: Cloud Patrol,https://www.giantbomb.com/bouncer/3005-23433/,Skylanders SuperChargers; Skylanders SWAP Force; Skylanders Giants; Skylanders Battlegrounds; Skylanders: Cloud Patrol,Ninjini,Kaos,,Robot,
12379,Bouncer,A slime in Dragon Quest Heroes: Rocket Slime,Dragon Quest Heroes: Rocket Slime,https://www.giantbomb.com/bouncer/3005-12379/,Dragon Quest Heroes: Rocket Slime,Rocket,Don Clawleone,Boingburg,Slime,
12802,Bouncer,Voxel's ferocious robot of the Spyborgs. He is fiercly loyal and very strong.,Spyborgs,https://www.giantbomb.com/bouncer/3005-12802/,Spyborgs,Clandestine; Stinger,,,,
27385,Bouncing Boy,Bouncing Boy is a member of the Legion of Superheroes who can transform into a giant bouncing ball.,Scribblenauts Unmasked: A DC Comics Adventure,https://www.giantbomb.com/bouncing-boy/3005-27385/,Scribblenauts Mega Pack; Scribblenauts Unmasked: A DC Comics Adventure,Brainiac 5; Lightning Lad; Matter-Eater Lad; Saturn Girl,,,Superhero,
15024,Bourbon,Bourbon is a drunkard who accompanies the player early in the game after a meeting in Riga station. Bourbon promises Artyom his Ak-47 in return for his help.,Metro 2033,https://www.giantbomb.com/bourbon/3005-15024/,Metro 2033,Artyom,,Abandoned Buildings; Moscow; Russia; Tunnel; Underground,Dark Ones; Death; Drunk Character; Non-Player Character; Russian Accent,
10894,Bourd,"A husky warrior who is Lyners sworn enemy. He believes in treating reyvatails merely as weapons.
",Ar tonelico: Melody of Elemia,https://www.giantbomb.com/bourd/3005-10894/,Cross Edge; Ar tonelico: Melody of Elemia,,Lyner Barsett,,,
21615,Bow,Bow is Ryu's first companion in Breath of Fire 2,Breath of Fire II,https://www.giantbomb.com/bow/3005-21615/,Breath of Fire II,Ryu,,,,
39013,Bow Hothoof,Rainbow Dash's overly supportive father.,My Little Pony: Friendship is Magic,https://www.giantbomb.com/bow-hothoof/3005-39013/,My Little Pony: Friendship is Magic,Rainbow Dash; Scootaloo; Windy Whistles,,,Cartoon Character; Parents; Talking Animal,
56695,Bow Rahn,Bow Rahn is a character form the Crimson sea series,Crimson Sea,https://www.giantbomb.com/bow-rahn/3005-56695/,Crimson Sea 2; Crimson Sea,Diez; Kecak; Live-D; Shami; Sho; Yangqin,,,,
5626,Bowie,Bowie (or whatever the player decides to name him) is the mostly silent hero and protagonist of Shining Force II.,Shining Force II,https://www.giantbomb.com/bowie/3005-5626/,Shining Force Classics; Sega Genesis Classics; Sonic's Ultimate Genesis Collection; Shining Force II,Chaz; Chester; Claude; Elric; Eric; Frayja; Gerhalt; Gyan; Higins; Jaha; Janet; Jaro; Karna; Kazin; Kiwi; Lemon; Luke; May; Peter; Randolf; Rick; Rohde; Sarah; Sheela; Sir Astral; Skreech; Slade; Taya; Tyrin; Zynk,Cameela; Geshp; Zeon,,Mascot; Silent Protagonist,Shield; Sword
27639,Bowling Pony,A ponified version of Walter Sobchak from My Little Pony.,My Little Pony: Friendship is Magic,https://www.giantbomb.com/bowling-pony/3005-27639/,My Little Pony: Friendship is Magic,Jeff Letrotski,,,Talking Animal,
28526,Bowman,Bowman is a member of Hydra who dresses and fights like Hawkeye,Marvel: Avengers Alliance,https://www.giantbomb.com/bowman/3005-28526/,LEGO Marvel Super Heroes 2; Marvel: Avengers Alliance 2; Marvel: Avengers Alliance,Hammer; Militant; Tactical Force,Hawkeye; Peter Parker,,Evil Twin; Games Based on Comic Books; HYDRA,Arrow; Bow; Mask
2508,Bowman Jean,A pharmacist from Linga in Star Ocean: The Second Story.,Star Ocean: The Second Story,https://www.giantbomb.com/bowman-jean/3005-2508/,Star Ocean: Second Evolution; Star Ocean: Blue Sphere; Star Ocean: The Second Story,Ashton Anchors; Celine Jules; Chisato Madison; Claude C. Kenny; Dias Flac; Ernest Raviede; Leon Geeste; Noel Chandler; Opera Vectra; Rena Lanford,,,,
36578,Bows,The main antagonist of Pirate Ship Higemaru.,Pirate Ship Higemaru,https://www.giantbomb.com/bows/3005-36578/,Capcom Arcade Stadium; Capcom Arcade Cabinet; Capcom Classics Collection Reloaded; Capcom Classics Collection; Capcom Generations; Capcom Generations 3: The First Generation; Pirate Ship Higemaru,Beard; Momotaru; Ruby Heart,Momotaru,Norway,Pirate; Sailing,Bandana; Beard; Buoy; Eyepatch
337,Bowser,Bowser is one of the most iconic villains in gaming. His role as the main antagonist in the Mario franchise has cemented this King of Koopas' status in video game history.,F-1 Race,https://www.giantbomb.com/bowser/3005-337/,Mario Kart World; Mario & Luigi: Brothership; Super Mario Party Jamboree; Paper Mario: The Thousand-Year Door; Super Mario RPG; Super Mario Bros. Wonder; Mario + Rabbids: Sparks of Hope; Mario Strikers: Battle League; Mario Party Superstars; WarioWare: Get It Together!; Mario Golf: Super Rush; Super Mario Bros. 35; Super Mario 3D All-Stars; Paper Mario: The Origami King; Mario & Sonic at the Tokyo 2020 Olympic Games; Mario Kart Tour; Dr. Mario World; Super Mario Maker 2; Super Smash Bros. Ultimate; Super Mario Party; WarioWare Gold; Mario Tennis Aces; Mario Party: The Top 100; Super Mario Odyssey; Mario & Luigi: Superstar Saga + Bowser's Minions; Mario Kart Arcade GP VR; Mario + Rabbids: Kingdom Battle; Mario Sports Superstars; Super Mario Run; Super Mario Maker for Nintendo 3DS,Ana; Andross; Army Hammer Bro; Barbara the Bat; Blizzaurus; Boom Boom; Bowser Jr.; Broggy; Broque Madame; Broque Monsieur; Devil; Donkey Kong; Dr. Robotnik; Dr. Wright; Foreman Spike; Ganon; Geno; Gray Fox; Hammer Bro; Hariet; Helirin; Iggy Koopa; Isaac; Jill; Jinx; Kamek; Kammy Koopa; Kat; King Bob-omb; King Boo,Axem Rangers; Birdo; Bombette; Boomer; Booster; Bowyer; Cackletta; Cappy; Chef Torte; Count Bleck; Croco; Diddy Kong; Dimentio; Donkey Kong; Exor; F.L.U.D.D.; Fawful; Francis; Goombario; Goombella; Honey Queen; Hongo; Jonathan Jones; King Croacus; Koopa Kid; Kooper; Lady Bow; Lakilester; Link; Lubba,Arena; Battle Course 4; BC Place Stadium; Beanbean Kingdom; Big Blue; Block Plaza; Bowser's Body; Bowser's Castle; Bowser's Enchanted Inferno!; Bowser's Galaxy Generator; Bowser's Galaxy Reactor; Bowser's Nightmare; Castle; Chain Chomp Wheel; Coconut Mall; Cookie Land; Corona Mountain; Cruise Ship; Dinosaur Land; Dry Dry Ruins; Flipside; Flopside; Flower Kingdom; Glitz Pit; Glitzville; Isle Delfino; Luigi Circuit; Luigi Raceway; Mario Circuit; Moo Moo Country,All Cup Tour; amiibo; Anthropomorphism; Anti-Hero; Anti-Villain; Background Boss; Blitties; Boss; Boss Assistance; Boss Fight; Boss Hallway; Boss Pattern; Bowser Pinball; Bowser Time; Breath Attack; Bruisers; Bullet Bill; Butt Attack; Character Select Screen; Chargin' Chuck; Command Grab; Double Trouble; Dragon; Dreaming; Eating; Emblem; Emoglobin; Evil Laugh; Excitebike; Fat Fighter,Bowser Bomb; Bowser's Battle Yacht; Bridge; Bumper; Bunny Hood; Collar; Dragoon; Fireball; Flipper; Franklin Badge; Fried Chicken; Game Boy Horror; Golden Mushroom; Grand Star; Koopa Clown Car; Koopa Shell; Lip's Stick; Power Stars; Spike Ball; Spikes; Statue; Superspicy Curry; Tank; Team Healer
